municipality_id,municipality_name,domain,sample_type,url,timestamp,year,mime,status,digest,filename,collection,source,generated_arquivo_replay_url,replay_url_verified
MUN_EB643940,Abrantes,cm-abrantes.pt,earliest,http://www.cm-abrantes.pt:80/,19981206142852,1998,text/html,200,UKSUJ4JHQ6JXEWJVOFZX77ST3YVRFTFC,PT-HISTORICAL-1998-GROUP-ACD-20100830000000-00000.arc.gz,IA,$root:Others.cdxj,https://arquivo.pt/wayback/19981206142852/http://www.cm-abrantes.pt:80/,false
MUN_EB643940,Abrantes,cm-abrantes.pt,earliest,http://www.cm-abrantes.pt:80/,19981212023843,1998,text/html,200,UKSUJ4JHQ6JXEWJVOFZX77ST3YVRFTFC,PT-HISTORICAL-1998-GROUP-ACE-20100830000000-00000.arc.gz,IA,$root:Others.cdxj,https://arquivo.pt/wayback/19981212023843/http://www.cm-abrantes.pt:80/,false
MUN_EB643940,Abrantes,cm-abrantes.pt,earliest,http://www.cm-abrantes.pt:80/,19990128123646,1999,text/html,200,S4YMK4I6KKAZ4J7N4L5GO3RJSWCM3CT5,PT-HISTORICAL-1999-GROUP-ADC-20100830000000-00000.arc.gz,IA,$root:Others.cdxj,https://arquivo.pt/wayback/19990128123646/http://www.cm-abrantes.pt:80/,false
MUN_EB643940,Abrantes,cm-abrantes.pt,spread,http://www.cm-abrantes.pt/?lop=conteudo&op=fc490ca45c00b1249bbe3554a4fdf6fb&tp=2&dt_inicio=2006-06-01&dt_fim=2006-06-31&chave=,20060605144536,2006,text/html,200,DYDF4PQ5FH3G6NWKPGYS7RZP7OZWJD7Z,AWP-BN-d-20090826065846-00337.arc.gz,BN,$root:Others.cdxj,https://arquivo.pt/wayback/20060605144536/http://www.cm-abrantes.pt/?lop=conteudo&op=fc490ca45c00b1249bbe3554a4fdf6fb&tp=2&dt_inicio=2006-06-01&dt_fim=2006-06-31&chave=,false
MUN_EB643940,Abrantes,cm-abrantes.pt,spread,http://cm-abrantes.pt:80/?lop=conteudo&op=35f4a8d465e6e1edc05f3d8ab658c551&tp=2&dt_in=2004-03-01&dt_out=2004-03-31&chave=,20061018001334,2006,text/html,200,ZOPNQB5CBJ6GU2DQ3SBGP7NUZMRMFEWP,FCCN-PT-HISTORICAL-ia400110.20080825233811.arc.gz,IA,$root:Others.cdxj,https://arquivo.pt/wayback/20061018001334/http://cm-abrantes.pt:80/?lop=conteudo&op=35f4a8d465e6e1edc05f3d8ab658c551&tp=2&dt_in=2004-03-01&dt_out=2004-03-31&chave=,false
MUN_EB643940,Abrantes,cm-abrantes.pt,spread,http://cm-abrantes.pt:80/?lop=conteudo&op=ac1dd209cbcc5e5d1c6e28598e8cbbe8&id=1bf0c59238dd24a7f09a889483a50e8f,20070613125805,2007,text/html,200,3MY26GLPLQDHC74DSWC42UFCBPIGNC2S,FCCN-PT-HISTORICAL-ia400110.20080826065322.arc.gz,IA,$root:Others.cdxj,https://arquivo.pt/wayback/20070613125805/http://cm-abrantes.pt:80/?lop=conteudo&op=ac1dd209cbcc5e5d1c6e28598e8cbbe8&id=1bf0c59238dd24a7f09a889483a50e8f,false
MUN_EB643940,Abrantes,cm-abrantes.pt,spread,http://cm-abrantes.pt/,20200507185054,2020,text/html,200,ECGTTELIYQPSEANWK7SMOGTIQMLHWUWO,WEB-20200507185040538-p84.arquivo.pt.warc.gz,FAWP41,$root:FAWP38-47.cdxj,https://arquivo.pt/wayback/20200507185054/http://cm-abrantes.pt/,false
MUN_EB643940,Abrantes,cm-abrantes.pt,latest,http://www.cm-abrantes.pt/,20241127012438,2024,text/html,200,KEDE3G56I3WG5HY2XIFHDSRN7JDUSQ7G,WEB-20241127012405613-p97.arquivo.pt.warc.gz,FAWP59,$root:FAWP59.cdxj,https://arquivo.pt/wayback/20241127012438/http://www.cm-abrantes.pt/,false
MUN_EB643940,Abrantes,cm-abrantes.pt,latest,http://cm-abrantes.pt/,20241220003320,2024,text/html,200,SBW2FJDDOZFW3FA5QU4NYJVL6EMIORSM,WEB-20241220003225237-p97.arquivo.pt.warc.gz,FAWP59,$root:FAWP59.cdxj,https://arquivo.pt/wayback/20241220003320/http://cm-abrantes.pt/,false
MUN_EB643940,Abrantes,cm-abrantes.pt,latest,http://www.cm-abrantes.pt/,20250101005422,2025,text/html,200,NWND65XHFKY452FLEVSDI5MF54N4NI73,WEB-20250101005354747-p97.arquivo.pt.warc.gz,FAWP59,$root:FAWP59.cdxj,https://arquivo.pt/wayback/20250101005422/http://www.cm-abrantes.pt/,false
MUN_9C4B0969,Águeda,cm-agueda.pt,earliest,http://www.cm-agueda.pt:80/,20020220121651,2002,text/html,200,CBPVPDWFCQPQ6IMHZJ2BARSAZMVRVUBH,FCCN-PT-HISTORICAL-ia400129.20080826102756.arc.gz,IA,$root:Others.cdxj,https://arquivo.pt/wayback/20020220121651/http://www.cm-agueda.pt:80/,false
MUN_9C4B0969,Águeda,cm-agueda.pt,earliest,http://www.cm-agueda.pt:80/,20020530151224,2002,text/html,200,CBPVPDWFCQPQ6IMHZJ2BARSAZMVRVUBH,FCCN-PT-HISTORICAL-ia400129.20080826110637.arc.gz,IA,$root:Others.cdxj,https://arquivo.pt/wayback/20020530151224/http://www.cm-agueda.pt:80/,false
MUN_9C4B0969,Águeda,cm-agueda.pt,earliest,http://www.cm-agueda.pt:80/,20020806013607,2002,text/html,200,CBPVPDWFCQPQ6IMHZJ2BARSAZMVRVUBH,FCCN-PT-HISTORICAL-ia400129.20080826104802.arc.gz,IA,$root:Others.cdxj,https://arquivo.pt/wayback/20020806013607/http://www.cm-agueda.pt:80/,false
MUN_9C4B0969,Águeda,cm-agueda.pt,spread,https://www.cm-agueda.pt/,20180705150958,2018,text/html,200,VPAQPEXNNLKIAQ7EHZLKFH7W2V2RYRYX,IAH-20180705150858398-p84.arquivo.pt.arc.gz,FAWP34,$root:FAWP1-37.cdxj,https://arquivo.pt/wayback/20180705150958/https://www.cm-agueda.pt/,false
MUN_9C4B0969,Águeda,cm-agueda.pt,spread,https://www.cm-agueda.pt/,20190929053357,2019,text/html,200,Q6BKGQAQLI6LIDHTOOW742JSLE3MWJTE,IAH-20190929053339964-p84.arquivo.pt.arc.gz,FAWP38,$root:FAWP38-47.cdxj,https://arquivo.pt/wayback/20190929053357/https://www.cm-agueda.pt/,false
MUN_9C4B0969,Águeda,cm-agueda.pt,spread,http://www.cm-agueda.pt/,20201230214324,2020,text/html,301,QH732FYSV7UM34JYWVYMB7EZGR2CYM6B,WEB-20201230214318263-p97.arquivo.pt.warc.gz,FAWP43,$root:FAWP38-47.cdxj,https://arquivo.pt/wayback/20201230214324/http://www.cm-agueda.pt/,false
MUN_9C4B0969,Águeda,cm-agueda.pt,spread,https://www.cm-agueda.pt/,20211021221406,2021,text/html,200,RFUVXPNZNSAF2YWG2VFL6BP6F3ZQTBUR,WEB-20211021221338550-p97.arquivo.pt.warc.gz,FAWP47,$root:FAWP38-47.cdxj,https://arquivo.pt/wayback/20211021221406/https://www.cm-agueda.pt/,false
MUN_9C4B0969,Águeda,cm-agueda.pt,latest,https://www.cm-agueda.pt/,20240927233331,2024,text/html,200,DUJ54ZKGL7FFGIIJQIB3EQFAUQL4P5BF,WEB-20240927233256864-p97.arquivo.pt.warc.gz,FAWP58,$root:FAWP58.cdxj,https://arquivo.pt/wayback/20240927233331/https://www.cm-agueda.pt/,false
MUN_9C4B0969,Águeda,cm-agueda.pt,latest,https://www.cm-agueda.pt/,20240928232413,2024,text/html,200,MX4L4K7LDJXY43HDJCFKU4VJ33LG2HBO,WEB-20240928232351424-p97.arquivo.pt.warc.gz,FAWP58,$root:FAWP58.cdxj,https://arquivo.pt/wayback/20240928232413/https://www.cm-agueda.pt/,false
MUN_9C4B0969,Águeda,cm-agueda.pt,latest,https://www.cm-agueda.pt/,20240929234726,2024,text/html,200,ZIQLYEJ66NLAVXUEJNGPJYWLVT5PSLMZ,WEB-20240929234657042-p97.arquivo.pt.warc.gz,FAWP58,$root:FAWP58.cdxj,https://arquivo.pt/wayback/20240929234726/https://www.cm-agueda.pt/,false
MUN_4CA1AB3F,Aguiar da Beira,cm-aguiardabeira.pt,earliest,http://www.cm-aguiardabeira.pt:80/,20020926230235,2002,text/html,200,DYXZHZMFEMJPKKQEDJ2BO3ALSWL3LPF4,FCCN-PT-HISTORICAL-ia400129.20080826090754.arc.gz,IA,$root:Others.cdxj,https://arquivo.pt/wayback/20020926230235/http://www.cm-aguiardabeira.pt:80/,false
MUN_4CA1AB3F,Aguiar da Beira,cm-aguiardabeira.pt,earliest,http://www.cm-aguiardabeira.pt:80/,20021124213714,2002,text/html,200,DYXZHZMFEMJPKKQEDJ2BO3ALSWL3LPF4,FCCN-PT-HISTORICAL-ia400129.20080826045807.arc.gz,IA,$root:Others.cdxj,https://arquivo.pt/wayback/20021124213714/http://www.cm-aguiardabeira.pt:80/,false
MUN_4CA1AB3F,Aguiar da Beira,cm-aguiardabeira.pt,earliest,http://cm-aguiardabeira.pt:80/,20021128150137,2002,text/html,200,7DVEWQ2EDLNKID2CFZFK7R26XEMGP4K7,FCCN-PT-HISTORICAL-ia400110.20080826090712.arc.gz,IA,$root:Others.cdxj,https://arquivo.pt/wayback/20021128150137/http://cm-aguiardabeira.pt:80/,false
MUN_4CA1AB3F,Aguiar da Beira,cm-aguiardabeira.pt,spread,https://www.cm-aguiardabeira.pt/,20201112231433,2020,text/html,200,WDPRLII7HRKQJQBTS3MD4KL574PXZPAV,WEB-20201112231434234-p97.arquivo.pt.warc.gz,FAWP43,$root:FAWP38-47.cdxj,https://arquivo.pt/wayback/20201112231433/https://www.cm-aguiardabeira.pt/,false
MUN_4CA1AB3F,Aguiar da Beira,cm-aguiardabeira.pt,spread,https://www.cm-aguiardabeira.pt/?format=feed&type=atom,20220209023203,2022,application/atom+xml,200,NHGFXOQVKTHQAILWEFYG3Y3N2ONUYTUU,WEB-20220209022909950-p97.arquivo.pt.warc.gz,FAWP48,$root:FAWP48.cdxj,https://arquivo.pt/wayback/20220209023203/https://www.cm-aguiardabeira.pt/?format=feed&type=atom,false
MUN_4CA1AB3F,Aguiar da Beira,cm-aguiardabeira.pt,spread,https://www.cm-aguiardabeira.pt/?format=feed&type=atom,20230308225729,2023,application/atom+xml,200,UCINPVGPNFQAJ4ENMJYRSV3P4GY4KDAW,WEB-20230308225700533-p97.arquivo.pt.warc.gz,FAWP52,$root:FAWP52.cdxj,https://arquivo.pt/wayback/20230308225729/https://www.cm-aguiardabeira.pt/?format=feed&type=atom,false
MUN_4CA1AB3F,Aguiar da Beira,cm-aguiardabeira.pt,spread,https://www.cm-aguiardabeira.pt/?format=feed&type=rss,20231026212331,2023,application/rss+xml,200,NQYCPRQVRVX5K4DDNBHNV6IXKUWK2EHG,WEB-20231026212302410-p97.arquivo.pt.warc.gz,FAWP55,$root:FAWP55.cdxj,https://arquivo.pt/wayback/20231026212331/https://www.cm-aguiardabeira.pt/?format=feed&type=rss,false
MUN_4CA1AB3F,Aguiar da Beira,cm-aguiardabeira.pt,latest,https://www.cm-aguiardabeira.pt/,20241222002752,2024,text/html,200,EHBIVPA6OXQKTE3FVSRLZRJ57FYQHL7B,WEB-20241222002656536-p97.arquivo.pt.warc.gz,FAWP59,$root:FAWP59.cdxj,https://arquivo.pt/wayback/20241222002752/https://www.cm-aguiardabeira.pt/,false
MUN_4CA1AB3F,Aguiar da Beira,cm-aguiardabeira.pt,latest,https://www.cm-aguiardabeira.pt/,20241223002332,2024,text/html,200,XTTS5LRXS4MHWCH2SWRBVV6QVGIJCKJE,WEB-20241223002314816-p97.arquivo.pt.warc.gz,FAWP59,$root:FAWP59.cdxj,https://arquivo.pt/wayback/20241223002332/https://www.cm-aguiardabeira.pt/,false
MUN_4CA1AB3F,Aguiar da Beira,cm-aguiardabeira.pt,latest,https://www.cm-aguiardabeira.pt/,20241231205134,2024,text/html,200,H3NWVXJFFE7HULEWQGIZZ4PQNSKESO4O,WEB-20241231205105253-p97.arquivo.pt.warc.gz,FAWP59,$root:FAWP59.cdxj,https://arquivo.pt/wayback/20241231205134/https://www.cm-aguiardabeira.pt/,false
MUN_B4BC8C24,Alandroal,cm-alandroal.pt,earliest,http://www.cm-alandroal.pt:80/,20011119012648,2001,text/html,200,XQIVIJH6BFNMR52WBGNEUS6HKE7BVNBR,FCCN-PT-HISTORICAL-ia400129.20080826063109.arc.gz,IA,$root:Others.cdxj,https://arquivo.pt/wayback/20011119012648/http://www.cm-alandroal.pt:80/,false
MUN_B4BC8C24,Alandroal,cm-alandroal.pt,earliest,http://www.cm-alandroal.pt:80/,20020120040032,2002,text/html,200,XQIVIJH6BFNMR52WBGNEUS6HKE7BVNBR,FCCN-PT-HISTORICAL-ia400129.20080826052821.arc.gz,IA,$root:Others.cdxj,https://arquivo.pt/wayback/20020120040032/http://www.cm-alandroal.pt:80/,false
MUN_B4BC8C24,Alandroal,cm-alandroal.pt,earliest,http://www.cm-alandroal.pt:80/,20020605223756,2002,text/html,200,AMIAVNT5BMTVYYXUHCN5DIO6BNR6YRGI,FCCN-PT-HISTORICAL-ia400129.20080826062534.arc.gz,IA,$root:Others.cdxj,https://arquivo.pt/wayback/20020605223756/http://www.cm-alandroal.pt:80/,false
MUN_B4BC8C24,Alandroal,cm-alandroal.pt,spread,https://www.cm-alandroal.pt/?p=2827,20201213213922,2020,text/html,302,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,WEB-20201213213921955-p97.arquivo.pt.warc.gz,FAWP43,$root:FAWP38-47.cdxj,https://arquivo.pt/wayback/20201213213922/https://www.cm-alandroal.pt/?p=2827,false
MUN_B4BC8C24,Alandroal,cm-alandroal.pt,spread,https://www.cm-alandroal.pt/?p=6243,20210923114925,2021,text/html,302,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,WEB-20210923114916347-p101.arquivo.pt.warc.gz,EAWP39,$root:EAWP39.cdxj,https://arquivo.pt/wayback/20210923114925/https://www.cm-alandroal.pt/?p=6243,false
MUN_B4BC8C24,Alandroal,cm-alandroal.pt,spread,https://www.cm-alandroal.pt/,20220128024032,2022,text/html,200,NV35AYTTVYV7LGJ3LKG6GDVC2DZZFB4Z,WEB-20220128024023292-p97.arquivo.pt.warc.gz,FAWP48,$root:FAWP48.cdxj,https://arquivo.pt/wayback/20220128024032/https://www.cm-alandroal.pt/,false
MUN_B4BC8C24,Alandroal,cm-alandroal.pt,spread,https://www.cm-alandroal.pt/?p=26566,20220801125859,2022,text/html,302,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,WEB-20220801125842402-p101.arquivo.pt.warc.gz,AWP41,$root:AWP41.cdxj,https://arquivo.pt/wayback/20220801125859/https://www.cm-alandroal.pt/?p=26566,false
MUN_B4BC8C24,Alandroal,cm-alandroal.pt,latest,https://www.cm-alandroal.pt/,20240315045257,2024,unk,200,CWHSWO5P76XED4YBPEWXPJMS4SUSCXLQ,WEB-20240315045237909-p100.arquivo.pt.warc.gz,EAWP45,$root:EAWP45.cdxj,https://arquivo.pt/wayback/20240315045257/https://www.cm-alandroal.pt/,false
MUN_B4BC8C24,Alandroal,cm-alandroal.pt,latest,http://www.cm-alandroal.pt/,20240611044532,2024,unk,302,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,WEB-20240611044519739-p100.arquivo.pt.warc.gz,EAWP46,$root:EAWP46.cdxj,https://arquivo.pt/wayback/20240611044532/http://www.cm-alandroal.pt/,false
MUN_B4BC8C24,Alandroal,cm-alandroal.pt,latest,https://www.cm-alandroal.pt/,20240611044536,2024,unk,200,CWHSWO5P76XED4YBPEWXPJMS4SUSCXLQ,WEB-20240611044519739-p100.arquivo.pt.warc.gz,EAWP46,$root:EAWP46.cdxj,https://arquivo.pt/wayback/20240611044536/https://www.cm-alandroal.pt/,false
MUN_C5D214D6,Albergaria-a-Velha,cm-albergaria.pt,earliest,http://www.cm-albergaria.pt:80/,20001101202937,2000,text/html,200,REMTZWP56DMYQ5P7ACM7546PNKIGN3HJ,PT-HISTORICAL-2000-GROUP-ADE-20100830000000-00000.arc.gz,IA,$root:Others.cdxj,https://arquivo.pt/wayback/20001101202937/http://www.cm-albergaria.pt:80/,false
MUN_C5D214D6,Albergaria-a-Velha,cm-albergaria.pt,earliest,http://www.cm-albergaria.pt:80/,20001101202937,2000,text/html,200,REMTZWP56DMYQ5P7ACM7546PNKIGN3HJ,FCCN-PT-HISTORICAL-ia400129.20080826060512.arc.gz,IA,$root:Others.cdxj,https://arquivo.pt/wayback/20001101202937/http://www.cm-albergaria.pt:80/,false
MUN_C5D214D6,Albergaria-a-Velha,cm-albergaria.pt,earliest,http://www.cm-albergaria.pt:80/,20010212001234,2001,text/html,200,LOWP3JN4CVVCMQS2T2N2RVEAKMF2I5BF,FCCN-PT-HISTORICAL-ia400129.20080826051405.arc.gz,IA,$root:Others.cdxj,https://arquivo.pt/wayback/20010212001234/http://www.cm-albergaria.pt:80/,false
MUN_C5D214D6,Albergaria-a-Velha,cm-albergaria.pt,spread,https://www.cm-albergaria.pt/albergaria/uploads/document/file/1061/edital_n_115_2019.pdf,20200317113205,2020,application/pdf,200,XA2YXQVFFL2D4DWYKFCHJOJBX24NQV3E,WEB-20200317113158677-p83.arquivo.pt.warc.gz,AWP32,$root:AWP30-33.cdxj,https://arquivo.pt/wayback/20200317113205/https://www.cm-albergaria.pt/albergaria/uploads/document/file/1061/edital_n_115_2019.pdf,false
MUN_C5D214D6,Albergaria-a-Velha,cm-albergaria.pt,spread,https://www.cm-albergaria.pt/albergaria/layout/btn_instagram.svg,20201109232110,2020,image/svg+xml,200,K6BX6BWNFDXR7MRB5FJGTKURS7ZB3X6K,WEB-20201109232107322-p97.arquivo.pt.warc.gz,FAWP43,$root:FAWP38-47.cdxj,https://arquivo.pt/wayback/20201109232110/https://www.cm-albergaria.pt/albergaria/layout/btn_instagram.svg,false
MUN_C5D214D6,Albergaria-a-Velha,cm-albergaria.pt,spread,https://www.cm-albergaria.pt/,20210515144232,2021,text/html,200,6CWGPI3DVN5M4MWITGNECMNAYKNCJZPZ,raq-2021-tenhoumacrianca-gov-20210515141606884-00182-6tf3qym2.warc.gz,RAQ2021,$root:RAQ2021.cdxj,https://arquivo.pt/wayback/20210515144232/https://www.cm-albergaria.pt/,false
MUN_C5D214D6,Albergaria-a-Velha,cm-albergaria.pt,spread,https://www.cm-albergaria.pt/albergaria/layout/btn_mail.svg,20220709073551,2022,image/svg+xml,200,DMSI44XXAZOGMV34XVBCFSBN2GZZPA5E,WEB-20220709073547930-p97.arquivo.pt.warc.gz,FAWP50,$root:FAWP50.cdxj,https://arquivo.pt/wayback/20220709073551/https://www.cm-albergaria.pt/albergaria/layout/btn_mail.svg,false
MUN_C5D214D6,Albergaria-a-Velha,cm-albergaria.pt,latest,https://www.cm-albergaria.pt/albergaria/layout/btn_instagram.svg,20251117123723,2025,image/svg+xml,200,K6BX6BWNFDXR7MRB5FJGTKURS7ZB3X6K,WEB-20251117123648560-p100.arquivo.pt.warc.gz,RAQ2025,$root:RAQ2025.cdxj,https://arquivo.pt/wayback/20251117123723/https://www.cm-albergaria.pt/albergaria/layout/btn_instagram.svg,false
MUN_C5D214D6,Albergaria-a-Velha,cm-albergaria.pt,latest,https://www.cm-albergaria.pt/albergaria/layout/centro-portugal-2020-ue.png,20251117123735,2025,image/png,200,C7RZ2HTU3BDIDYEQ3AYKDKPTUV3QWFA2,WEB-20251117123727676-p100.arquivo.pt.warc.gz,RAQ2025,$root:RAQ2025.cdxj,https://arquivo.pt/wayback/20251117123735/https://www.cm-albergaria.pt/albergaria/layout/centro-portugal-2020-ue.png,false
MUN_C5D214D6,Albergaria-a-Velha,cm-albergaria.pt,latest,https://www.cm-albergaria.pt/albergaria/layout/logo_wiremaze.svg,20251117123738,2025,image/svg+xml,200,VQ7RNIFKOKM2IBU5MP3V73BY24YX5H3T,WEB-20251117123727676-p100.arquivo.pt.warc.gz,RAQ2025,$root:RAQ2025.cdxj,https://arquivo.pt/wayback/20251117123738/https://www.cm-albergaria.pt/albergaria/layout/logo_wiremaze.svg,false
MUN_95D743E0,Albufeira,cm-albufeira.pt,earliest,http://www.cm-albufeira.pt:80/,19991023095128,1999,text/html,200,5V2BLD5Q3GYLCQMED66NJCZU3TDSOW2V,PT-HISTORICAL-1999-GROUP-ADE-20100830000000-00000.arc.gz,IA,$root:Others.cdxj,https://arquivo.pt/wayback/19991023095128/http://www.cm-albufeira.pt:80/,false
MUN_95D743E0,Albufeira,cm-albufeira.pt,earliest,http://www.cm-albufeira.pt:80/,19991109072605,1999,text/html,200,5V2BLD5Q3GYLCQMED66NJCZU3TDSOW2V,PT-HISTORICAL-1999-GROUP-AAM-20100830000000-00000.arc.gz,IA,$root:Others.cdxj,https://arquivo.pt/wayback/19991109072605/http://www.cm-albufeira.pt:80/,false
MUN_95D743E0,Albufeira,cm-albufeira.pt,earliest,http://cm-albufeira.pt:80/,19991128100450,1999,text/html,200,5V2BLD5Q3GYLCQMED66NJCZU3TDSOW2V,PT-HISTORICAL-1999-GROUP-ABB-20100830000000-00000.arc.gz,IA,$root:Others.cdxj,https://arquivo.pt/wayback/19991128100450/http://cm-albufeira.pt:80/,false
MUN_95D743E0,Albufeira,cm-albufeira.pt,spread,https://www.cm-albufeira.pt/,20190516204742,2019,text/html,200,57NTSVEBICKLRYVNGJHVTCH7RP7NSGJ5,IAH-20190516204547015-p84.arquivo.pt.arc.gz,FAWP37,$root:FAWP1-37.cdxj,https://arquivo.pt/wayback/20190516204742/https://www.cm-albufeira.pt/,false
MUN_95D743E0,Albufeira,cm-albufeira.pt,spread,https://www.cm-albufeira.pt/a,20201026212934,2020,text/html,404,CVWXGTCT5AHU2SPKCDKJFWROVO264HLB,WEB-20201026212933844-p97.arquivo.pt.warc.gz,FAWP43,$root:FAWP38-47.cdxj,https://arquivo.pt/wayback/20201026212934/https://www.cm-albufeira.pt/a,false
MUN_95D743E0,Albufeira,cm-albufeira.pt,spread,https://www.cm-albufeira.pt/a,20220429221314,2022,text/html,404,OLPHVAOGRW7WOOPFOVN6XPX725H37C5S,WEB-20220429221300111-p97.arquivo.pt.warc.gz,FAWP49,$root:FAWP49.cdxj,https://arquivo.pt/wayback/20220429221314/https://www.cm-albufeira.pt/a,false
MUN_95D743E0,Albufeira,cm-albufeira.pt,spread,https://www.cm-albufeira.pt/'https://www.cm-albufeira.pt/?field_categoria_target_id=2792',20240128004835,2024,text/html,302,2NK4DGX236NPS2X3YSNJ4RQYJ2OA5TJ3,WEB-20240128004832513-p101.arquivo.pt.warc.gz,AWP47,$root:AWP47.cdxj,https://arquivo.pt/wayback/20240128004835/https://www.cm-albufeira.pt/'https://www.cm-albufeira.pt/?field_categoria_target_id=2792',false
MUN_95D743E0,Albufeira,cm-albufeira.pt,latest,https://www.cm-albufeira.pt/3p.ds,20241231015100,2024,text/html,404,KZPP3MLFQ3V7UO6BJ7FTCIR3KH44CDID,WEB-20241231015028660-p97.arquivo.pt.warc.gz,FAWP59,$root:FAWP59.cdxj,https://arquivo.pt/wayback/20241231015100/https://www.cm-albufeira.pt/3p.ds,false
MUN_95D743E0,Albufeira,cm-albufeira.pt,latest,https://www.cm-albufeira.pt/'https:/www.cm-albufeira.pt/',20241231192047,2024,text/html,404,MR5JVSICCPFOJ6NTP3VOOJLSEWWXW4NC,WEB-20241231192029981-p97.arquivo.pt.warc.gz,FAWP59,$root:FAWP59.cdxj,https://arquivo.pt/wayback/20241231192047/https://www.cm-albufeira.pt/'https:/www.cm-albufeira.pt/',false
MUN_95D743E0,Albufeira,cm-albufeira.pt,latest,https://www.cm-albufeira.pt/3p.ds,20241231193628,2024,text/html,404,KZDEIW55MY6QY23IMW3UOQSBO7XQNZMZ,WEB-20241231193542124-p97.arquivo.pt.warc.gz,FAWP59,$root:FAWP59.cdxj,https://arquivo.pt/wayback/20241231193628/https://www.cm-albufeira.pt/3p.ds,false
MUN_A5EC4C7A,Alcácer do Sal,cm-alcacerdosal.pt,earliest,http://www.cm-alcacerdosal.pt:80/,20080116224647,2008,text/html,302,RZECQLWZ5MJOOYDPVO2QCBXXLYRD36OW,FCCN-PT-HISTORICAL-ia400117.20080829022637.arc.gz,IA,$root:Others.cdxj,https://arquivo.pt/wayback/20080116224647/http://www.cm-alcacerdosal.pt:80/,false
MUN_A5EC4C7A,Alcácer do Sal,cm-alcacerdosal.pt,earliest,http://www.cm-alcacerdosal.pt/,20080224004101,2008,text/html,302,HUIELLMKPWDZPILK6MWJ4FZK3S6AWJHG,IAH-20080224003242-12997-T1.arc.gz,AWP1,$root:AWP1-20.cdxj,https://arquivo.pt/wayback/20080224004101/http://www.cm-alcacerdosal.pt/,false
MUN_A5EC4C7A,Alcácer do Sal,cm-alcacerdosal.pt,earliest,http://www.cm-alcacerdosal.pt/_layouts/images/gosearch.gif,20080224004119,2008,image/gif,200,F3ET45JJJBE2TXH5BBDRDNX7JGJ4HNGB,IAH-20080224003213-12996-T1.arc.gz,AWP1,$root:AWP1-20.cdxj,https://arquivo.pt/wayback/20080224004119/http://www.cm-alcacerdosal.pt/_layouts/images/gosearch.gif,false
MUN_A5EC4C7A,Alcácer do Sal,cm-alcacerdosal.pt,spread,http://www.cm-alcacerdosal.pt/_layouts/images/menudarkspaced.gif,20131106212518,2013,image/gif,200,VXHIFJFQEI4KK25ZAVDQQ6I6GCCTCXEG,IAH-20131106211546-08074-p13.arquivo.pt.arc.gz,AWP15,$root:AWP1-20.cdxj,https://arquivo.pt/wayback/20131106212518/http://www.cm-alcacerdosal.pt/_layouts/images/menudarkspaced.gif,false
MUN_A5EC4C7A,Alcácer do Sal,cm-alcacerdosal.pt,spread,http://www.cm-alcacerdosal.pt/_layouts/Authenticate.aspx?Source=%2Fpaginas%2Flogin%2Easpx%3FReturnUrl%3D%252fPT%252fAutarquias%252fprestacaocontas%252f%5Flayouts%252fAuthenticate%2Easpx%253fSource%253d%25252fPT%25252fAutarquias%25252fprestacaocontas%25252fPrestao%252bde%252bContas%252b2013%25252fForms%25252fAllItems%2Easpx%26Source%3D%252fPT%252fAutarquias%252fprestacaocontas%252fPrestao%2Bde%2BContas%2B2013%252fForms%252fAllItems%2Easpx,20150925152212,2015,text/html,302,6VDFYWQGDC6RWIAZLYWGAKQAP6EPWJ3F,IAH-20150925144756-51410-p81.arquivo.pt.arc.gz,AWP18,$root:AWP1-20.cdxj,https://arquivo.pt/wayback/20150925152212/http://www.cm-alcacerdosal.pt/_layouts/Authenticate.aspx?Source=%2Fpaginas%2Flogin%2Easpx%3FReturnUrl%3D%252fPT%252fAutarquias%252fprestacaocontas%252f%5Flayouts%252fAuthenticate%2Easpx%253fSource%253d%25252fPT%25252fAutarquias%25252fprestacaocontas%25252fPrestao%252bde%252bContas%252b2013%25252fForms%25252fAllItems%2Easpx%26Source%3D%252fPT%252fAutarquias%252fprestacaocontas%252fPrestao%2Bde%2BContas%2B2013%252fForms%252fAllItems%2Easpx,false
MUN_A5EC4C7A,Alcácer do Sal,cm-alcacerdosal.pt,spread,http://www.cm-alcacerdosal.pt/captcha/image/02a90b734747eeb758658c719130e96a52415224/,20190901081750,2019,image/png,200,L4ITOYSTRWTGVFUZAKCO7USIJVSZXXBU,WEB-20190901081748856-p83.arquivo.pt.warc.gz,AWP30,$root:AWP30-33.cdxj,https://arquivo.pt/wayback/20190901081750/http://www.cm-alcacerdosal.pt/captcha/image/02a90b734747eeb758658c719130e96a52415224/,false
